id,dpa_month,dpa_year,region_id,division_id,position_category,item_status,item_number,position_title,sg,year_created,years_unfilled,vacancy_aging_status,position_status,name_of_incumbent,first_day_of_service,date_of_vacancy,reason_for_vacancy,status_of_vacancy,other_remarks,tentative_date_to_fill_up,is_audited,created_at,updated_at
01b00870-4ac7-44b3-927a-e5bdc0fdd73a,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750168-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
aed8bfb0-9f6f-40d5-80a1-30e475364a39,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750163-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
4b1ef925-9f22-47c1-ac24-b253c68b13a8,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-753053-2017,Teacher I,11,2017,0,New Vacancy,UNFILLED,,,,,,,,false,,
594a71d5-288b-4f4b-9932-db9836ddf90c,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADAS2-750078-2017,Administrative Assistant II,8,2017,0,New Vacancy,UNFILLED,,,,,,,,false,,
1a716ea4-cf49-43ce-b93a-0cc38ed32517,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750161-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
a0168492-7d1d-42da-b138-e673e291df55,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-751383-2017,Teacher I,11,2017,0,New Vacancy,UNFILLED,,,,,,,,false,,
e1fe85d5-b0c7-4677-80c9-094c01374de4,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750158-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
127365ed-dec5-4d1d-99c3-f04cecb0536c,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH2-750972-2019,Teacher II,12,2019,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
034bf6bf-572e-4caa-8507-ab3951daa492,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750172-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
26e2d86b-cc0a-4ea9-83b4-97e4a42c0564,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-PDO1-750165-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
690dbc79-6f4c-4431-a855-9cd3c29f44a7,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-753688-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
d5772378-eb39-43fb-bf20-113b9b85d1d0,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-PDO1-750166-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
a4370691-99bd-421a-b96d-17c325524895,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADAS2-750154-2018,Administrative Assistant II,8,2018,2,Extended Vacancy,UNFILLED,,,,,,,,false,,
cc178188-9cf1-4453-a079-5af3d29bb73f,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750152-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
9c4d8f1a-a384-471b-a980-c66aa7b3232e,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750176-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
7dcf5f9d-193a-4899-b569-cc020ecbbd7d,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-PDO1-750171-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
da67423e-e183-4069-96ea-a68b48289e30,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-MTCHR2-750016-2013,Master Teacher II,19,2013,0,New Vacancy,UNFILLED,,,,,,,,false,,
755ffb98-cafd-434e-80f2-573130f19d5b,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-MTCHR1-750310-2019,Master Teacher I,18,2019,0,New Vacancy,UNFILLED,,,,,,,,false,,
de69ecc1-38cf-442c-8e3a-1c3f374b21ac,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-HTEACH3-750005-2000,Head Teacher III,16,2000,0,New Vacancy,UNFILLED,,,,,,,,false,,
c4454c9e-6fee-4cce-a4cf-4ceefae7c310,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-HTEACH2-750018-2023,Head Teacher II,15,2023,0,New Vacancy,UNFILLED,,,,,,,,false,,
3fc09ccc-2111-438a-b063-3bbd0c1cdfb7,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-SPET1-750109-2023,Special Education Teacher I,14,2023,0,New Vacancy,UNFILLED,,,,,,,,false,,
d149054e-7b9b-481b-ac53-f91adbb63ed1,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH3-750029-2014,Teacher III,13,2014,0,New Vacancy,UNFILLED,,,,,,,,false,,
73830c82-32c5-4dfe-b4f6-505934e76cc2,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH3-750871-2020,Teacher III,13,2020,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
e89077aa-743d-4bdc-a861-559d4fc01e5f,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH2-751035-2022,Teacher II,12,2022,0,New Vacancy,UNFILLED,,,,,,,,false,,
e14e2050-94e7-4cc6-88bf-9e6af5f615f7,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-PDO1-750168-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
7b3a2595-7341-4608-b286-e74d40a59ede,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-MTCHR1-750096-2023,Master Teacher I,18,2023,0,New Vacancy,UNFILLED,,,,,,,,false,,
8a2baeb2-1523-468f-a61f-011ec60663e6,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-PDO1-750157-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
dd80e5bf-aba3-47b0-ad6b-a5ff69c1934a,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750667-2011,Teacher I,11,2011,0,New Vacancy,UNFILLED,,,,,,,,false,,
8da2a65a-821d-4920-ab82-51707b8079ff,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750676-2015,Teacher I,11,2015,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
d433bd99-1bdd-4570-a1ce-22d551ba800b,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-MTCHR1-750446-2022,Master Teacher I,18,2022,0,New Vacancy,UNFILLED,,,,,,,,false,,
41cd5cf9-28c3-4b47-b151-34fe8e59b59f,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-HTEACH3-750322-1998,Head Teacher III,16,1998,0,New Vacancy,UNFILLED,,,,,,,,false,,
13b8f6ab-79af-4b91-9300-cc11f38c04de,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750159-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
a4b317be-e695-423b-978c-789dc4863887,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750173-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
4ac4d05b-6fda-48e8-bac1-161d96999c4a,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750043-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
811f6274-7b72-4402-8a6a-2f92ceac2fb7,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750154-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
40984d85-4c53-4681-bceb-aa86460f148f,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750052-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
98b82a03-3ebf-4079-bada-05748c443afb,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-HTEACH2-750037-2019,Head Teacher II,15,2019,0,New Vacancy,UNFILLED,,,,,,,,false,,
f4ee94c2-c80d-4a4c-b4c9-fb068473fcdb,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750162-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
55e87396-6ec6-43ca-a0d6-af0a8e9e8194,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750164-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
a3d250d7-57cc-4ebd-a204-4d813f61aa8f,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750166-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
fc927a09-dfba-4931-8f6f-272bb5481a54,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH2-750123-2023,Teacher II,12,2023,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
ab3446ec-a683-4013-92ab-11462a21388a,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750175-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
6d841880-d7c1-4b9c-89a1-87bd4dcbf576,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750169-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
c84894d0-2d2f-4cc3-917d-91ff759753ab,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH2-750334-2025,Teacher II,12,2025,0,New Vacancy,UNFILLED,,,,,,,,false,,
9a07fdc0-9a67-441d-b286-10227cd28f6e,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750170-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
088918d2-e83a-4661-8e12-ebc63743b913,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750156-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
7fda1c80-bde4-4f37-8ce6-3d48179f1de5,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750044-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
cabb6d6c-6b94-471b-9e82-af80f80b19d5,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH2-750974-2019,Teacher II,12,2019,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
d78d6cbc-d5fb-4ab8-a10f-ad2038132e73,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750157-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
4a35349a-66ff-4ebe-bf8a-0e9ffdad5c9c,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750057-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
2dcf0fd4-8a23-410c-91f7-b85ce6593974,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH2-751059-2022,Teacher II,12,2022,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
554cf06b-15b6-4fb1-8420-0d32f98b0365,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750048-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
8805330a-a974-4328-9338-ae6d7510f306,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-PDO1-750162-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
51e386fa-76a6-412a-8935-19463bd402c0,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750200-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
ebfb9f7c-4e51-47b3-b4b9-a4274f9e6a4d,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750198-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
551d3c62-9cca-4e02-9feb-625a9e153af2,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-ADOF2-750174-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
8f69565b-7565-4eab-8506-e68e634b501e,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750058-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
8672de8e-d672-4542-b345-69c680dc372a,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750197-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
eb3ef23d-5925-4c8c-b64b-eb90eabd7ff7,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750059-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
9cfa3576-4660-48cb-8f49-f3395623def6,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750199-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
32a3a9d9-2bb6-4c01-8be5-2d66395b692b,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-753674-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
bf56f445-7221-4c33-85c1-aed1d26106bb,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-PDO1-750167-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
5b96f3ee-e6c4-4603-94e0-261cb0329be6,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH2-750353-2023,Teacher II,12,2023,0,New Vacancy,UNFILLED,,,,,,,,false,,
7e999f1f-acfe-476f-b312-c2e3bc6d2b2a,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-PDO1-750170-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f73725aa-148a-448c-b415-5a7d9d2635a1,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-755027-2018,Teacher I,11,2018,0,New Vacancy,UNFILLED,,,,,,,,false,,
868cdff9-9d29-4961-8268-9d201342b37a,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750047-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
ea6fa33a-f975-415e-b4a0-fc8c4bce5256,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-PDO1-750160-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
b58b61e1-9d7a-425d-94db-414566977584,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750053-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
cf95f596-a207-43ef-ae67-2cd79126f7c3,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-PDO1-750163-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
2bd6c6e0-4eb9-4026-9b4c-71936ffac457,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750201-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
df9c5b2c-e1d5-48de-8c83-cd2a72e748b1,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750202-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
1dd9f28b-d8b2-4630-8b6b-833167704c03,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750203-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
3e560ac4-1635-4226-9ca7-ce0f0004599d,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750204-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
0f2de65c-dbab-4764-bdd7-0a0f5a647686,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750205-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
afa8b99e-ed3e-47bf-9dc4-5b5f907d9141,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750054-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
c46a8f5c-f107-4eb3-aa65-6772402b8530,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750056-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
6f690a82-a36c-46a8-8edb-57d6425aef86,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750208-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
93f7afdf-59f1-4af2-9743-419535882ce4,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750206-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
8590dd35-8d57-40f4-b18e-75544ea8c71a,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750207-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
9e3a4bf4-f12b-4d3c-88d5-09b236165054,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH4-750213-2026,Teacher IV,14,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
fb368ac1-fc32-41ed-a52f-c6c3ec193c88,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-PDO1-750156-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
041df3be-8217-48ad-8748-b2d0bb751113,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750196-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
fee627d7-8356-4d92-ac55-bc8c4755d025,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750051-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
b9b5adcc-f239-43d5-84b3-fa42341bbc5a,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750186-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
e15538c0-0217-49a0-a5d9-296f5fa66b81,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750055-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
452ed159-ac6e-48e0-b5d1-410816714117,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750019-2021,Teacher I,11,2021,1,Aging Vacancy,UNFILLED,,,,,,,,false,,
d29d36c0-2744-4f00-989b-836a45410a63,8,2026,Region XI - Davao,Division of Davao del Norte,Non-Teaching,Regular,OSEC-DECSB-PDO1-750169-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
142fa73a-bffc-41e1-a1e1-189fdc3d57cd,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750209-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
839630ba-7ce6-4cdd-a97e-885692e55684,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750042-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
74431924-4dd1-4421-9cd5-015aaf50d76d,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750214-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f5dc8769-482b-4522-b2bb-474e85d26c64,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750188-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
0366f2d8-5d4d-4f6e-9c18-f143cc29fcca,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750049-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
18f33630-b1a6-4146-a42a-8aae76762cc2,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750210-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
4cfd3eb6-f5c5-4a85-a016-95fe55861969,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750211-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
d0f732a5-8643-4593-9aa1-8eef94ed11a6,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750050-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
e53b67f8-6a98-4cb9-b9b4-4d83439baca2,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750213-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
79ed6544-7cba-4de5-9ad1-7a88b641f04e,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750215-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
48307b66-c7d5-4807-bed4-f249bacb1af4,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750216-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
47cef8d3-4e43-4cd8-a503-1c71ebec9851,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750212-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
0caa9d6f-b5cc-403b-aa9a-27e53a0d9690,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750217-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
27605fb7-e3f3-4927-9a80-b297d4eb1e23,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750218-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f21bb62e-85e4-412c-ad0d-e263ac19358d,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750219-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
b7ff25e9-eba3-4547-aa71-81926aba989e,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750220-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
7aecd8da-b7ed-4081-8b71-c240a087a48a,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750187-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
3378ad5b-1222-41b3-85d3-a47e1a8bb443,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750221-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
619460ed-f87a-4f60-a614-4477b5527947,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750222-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
ec6d764b-b477-4c60-8492-5ccb8b9e9667,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750223-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
1eb3769c-6b1a-44f3-b980-ab203ec36b83,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750224-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
98941996-6815-48c3-9899-6e3f746044f9,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750189-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
c1ff6de5-3a99-45ca-b5a0-cd2a7f9491bd,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching,Regular,OSEC-DECSB-TCH1-750190-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
4fae1a11-ff3d-4137-8ce0-d9415fe04f87,8,2026,Region XI - Davao,Division of Davao del Norte,Teaching-Related,Regular,OSEC-DECSB-SP1-750045-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
